ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
5	12,6,9,5	0,0,0,0	10,8,14,0	0,1,2,0	78	39
6	44,34,40,22	3,0,0,0	29,13,19,15	0,0,0,0	78	39
9	3,0,0,4	0,0,0,0	2,0,0,0	3,0,0,0	78	39
11	18,5,1,3	0,0,0,0	3,7,10,2	0,0,0,2	78	39
17	348,210,261,209	0,0,0,0	231,166,135,231	0,0,2,0	78	39
21	136,107,135,78	0,0,1,0	107,132,95,122	0,0,0,0	78	39
22	8,0,0,8	148,93,102,82	1,0,0,4	62,104,50,85	78	39
26	3,1,11,10	9,3,26,8	8,14,7,23	5,16,5,2	78	39
27	3,1,7,7	0,0,2,0	8,16,5,19	0,17,10,2	78	39
28	62,70,49,38	1,4,4,0	51,54,52,20	1,0,0,0	78	39
30	0,0,0,0	3,0,0,0	2,0,1,0	0,0,0,0	78	39
37	1,13,7,6	0,0,0,0	6,4,1,4	0,0,0,3	78	39
38	2,8,4,13	0,0,0,0	5,0,1,2	3,0,0,0	78	39
39	16,19,5,6	0,0,0,0	12,10,14,3	0,0,1,0	78	39
42	12,3,7,0	1,5,0,0	8,8,7,5	0,3,1,0	78	39
43	10,6,0,0	0,0,0,0	7,10,6,1	0,0,1,0	78	39
50	3,0,0,0	0,0,0,0	3,6,5,3	1,0,0,0	78	39
51	0,0,1,0	0,2,0,0	0,0,2,0	0,0,0,0	78	39
56	25,16,18,18	4,0,0,0	12,22,8,21	1,0,3,0	78	39
59	3,8,4,0	1,0,0,0	3,0,0,0	0,0,0,0	78	39
60	3,8,6,0	1,0,0,0	3,0,0,0	0,0,0,0	78	39
64	0,0,0,5	3,0,7,8	0,0,1,0	0,4,0,0	78	39
66	3,0,7,8	0,0,1,4	3,6,1,0	0,0,0,0	78	39
67	5,0,11,8	0,0,5,0	0,4,0,1	1,0,0,0	78	39
69	21,6,5,3	6,6,14,2	15,14,16,22	2,7,8,3	78	39
70	35,28,39,32	0,0,0,1	14,23,25,19	0,0,0,0	78	39
71	0,0,0,0	1,0,0,0	0,0,4,1	0,1,0,0	78	39
74	0,0,0,0	14,5,23,48	0,0,4,0	21,20,17,19	78	39
75	40,16,25,12	2,0,0,0	22,7,15,13	0,0,0,0	78	39
76	44,65,48,36	0,0,0,0	24,32,12,45	0,1,0,0	78	39
78	74,14,44,23	0,1,0,0	19,36,39,41	0,0,0,0	78	39
79	32,15,18,28	0,2,0,0	15,36,19,25	0,0,0,0	78	39
81	9,2,12,1	2,3,0,0	0,0,1,18	0,0,1,0	78	39
82	12,3,6,1	0,6,6,0	1,0,3,21	4,4,1,7	78	39
83	9,0,13,2	6,1,0,3	0,0,1,18	1,0,2,0	78	39
84	6,3,10,0	0,6,6,0	0,0,1,2	4,4,1,7	78	39
85	2,3,0,0	6,1,0,3	0,0,1,0	1,0,2,0	78	39
86	4,2,16,1	3,3,0,1	0,0,0,2	1,0,2,3	78	39
88	4,8,0,0	4,0,10,0	1,12,4,0	0,0,0,2	78	39
92	20,6,9,9	6,1,0,3	14,6,3,10	1,0,2,0	78	39
93	23,3,3,10	0,0,7,2	11,2,4,6	0,0,0,0	78	39
95	125,105,150,82	5,3,15,2	71,95,72,132	5,13,12,9	78	39
98	50,55,68,50	0,0,0,0	42,41,27,35	0,0,0,1	78	39
99	89,30,46,42	0,5,3,4	34,51,33,42	0,5,4,0	78	39
101	54,15,55,33	0,0,0,0	30,61,38,25	1,0,0,0	78	39
102	77,55,90,32	0,1,0,0	33,80,33,43	0,5,1,2	78	39
105	1,1,7,5	0,0,0,2	2,4,3,0	0,2,0,0	78	39
111	7660,4122,5795,3776	5,0,14,0	4143,4641,3565,4965	1,2,3,4	78	39
112	4212,2297,3257,2055	5,0,0,0	2314,2470,1956,2762	0,3,0,0	78	39
113	5,0,14,0	5,0,0,0	3,2,3,4	0,3,0,0	78	39
114	3453,1825,2538,1721	5,0,0,0	1831,2171,1609,2203	0,0,0,0	78	39
115	1298,590,814,568	5,0,0,0	467,441,462,602	0,3,0,0	78	39
116	4746,2415,3338,2289	5,0,0,0	2295,2610,2068,2801	0,0,0,0	78	39
117	1293,591,800,568	5,0,0,0	466,439,459,598	0,0,0,0	78	39
120	174,110,160,102	0,3,0,0	172,120,123,132	0,0,0,0	78	39
122	156,108,239,148	0,0,0,0	140,173,128,137	1,0,0,0	78	39
128	0,0,5,0	0,0,10,0	0,0,0,0	5,4,2,0	78	39
132	11,9,22,4	0,3,0,0	3,8,10,12	2,0,0,0	78	39
133	8,10,9,5	0,0,0,0	8,6,3,4	1,0,0,0	78	39
134	6,10,20,6	0,0,0,0	14,6,3,16	1,0,0,0	78	39
135	14,10,4,2	1,0,0,0	9,7,11,38	0,0,0,0	78	39
136	21,14,26,6	0,0,0,0	13,19,6,13	2,0,0,0	78	39
137	0,0,0,0	28,12,12,23	3,3,3,4	19,13,14,18	78	39
138	6,3,0,2	36,36,46,33	5,6,3,3	31,58,12,8	74	39
140	11,7,18,7	0,5,0,5	8,17,4,14	0,1,1,0	78	39
142	1,3,2,0	4,2,8,3	5,0,0,0	4,14,3,2	78	39
143	0,0,0,0	4,2,8,3	1,0,0,0	4,14,3,2	78	39
145	4,9,11,3	0,0,0,5	8,0,2,8	0,0,0,0	66	39
152	3,0,0,3	0,0,4,0	0,0,1,1	1,0,0,0	78	39
155	28,25,32,12	0,0,3,0	22,27,20,44	0,0,0,0	78	39
156	0,4,0,0	28,25,32,12	1,0,0,0	22,27,20,44	78	39
157	0,4,0,0	28,25,32,12	1,0,0,0	22,27,20,44	78	39
158	34,10,9,13	1,0,0,0	17,16,21,22	0,0,0,0	78	39
159	168,119,213,119	1,0,0,0	139,160,99,89	0,0,0,0	78	39
160	106,43,80,66	1,0,0,0	77,97,39,47	0,0,0,0	78	39
161	106,44,83,60	1,0,0,0	83,84,43,59	0,0,0,0	78	39
163	131,101,203,124	3,3,4,0	178,112,105,116	2,0,0,1	78	39
165	41,58,53,42	0,0,0,0	16,33,20,17	0,4,0,1	78	39
167	23,4,5,9	0,0,2,0	7,14,3,9	2,0,0,0	78	39
169	231,127,182,123	3,0,0,0	112,130,81,144	0,0,0,0	78	39
171	6,14,11,12	0,0,0,0	9,9,1,3	2,0,0,0	78	39
172	16,27,18,17	0,0,1,0	13,24,8,12	0,4,0,0	78	39
173	6,14,11,12	6,1,0,0	9,9,1,3	1,1,0,0	78	39
174	2,0,1,0	6,1,0,0	3,4,5,1	1,1,0,0	78	39
176	7,1,1,0	6,1,0,0	4,6,0,3	1,1,0,0	78	39
179	0,0,0,5	0,0,0,0	0,3,0,0	0,4,0,0	78	39
181	154,129,145,87	0,0,0,0	122,118,69,112	1,0,0,3	78	39
184	51,34,33,18	0,0,0,3	39,35,14,57	0,0,0,0	78	39
185	26,3,3,6	0,0,4,0	9,6,6,7	0,0,0,0	78	39
186	8,0,0,0	87,39,64,42	2,0,0,0	32,45,52,54	78	39
190	8,1,0,3	4,8,15,12	8,7,30,2	10,5,5,6	78	39
191	4,1,0,0	40,43,45,49	7,0,12,3	47,38,25,39	78	39
193	0,1,0,0	4,8,15,12	1,2,1,1	10,5,5,6	71	39
194	0,1,0,0	4,1,0,3	1,2,0,1	2,7,19,0	71	39
195	15,18,29,20	40,43,45,49	41,10,27,10	47,38,25,39	78	39
196	15,11,14,11	0,1,0,0	33,12,41,4	1,0,1,1	78	39
198	13,1,12,5	1,0,0,0	20,9,7,13	0,0,0,0	78	39
207	235,133,169,98	0,3,0,0	110,92,108,119	0,0,1,0	78	39
208	40,19,10,7	107,69,152,65	23,20,7,16	94,75,38,55	78	39
209	348,187,286,179	0,0,5,0	193,257,202,258	0,0,0,0	78	39
210	224,174,179,136	0,0,0,0	153,128,137,158	0,5,0,0	78	39
211	448,318,400,292	0,0,1,0	285,305,252,323	0,0,0,0	78	39
226	1109,670,933,545	5,0,0,2	637,691,549,703	1,0,2,0	78	39
228	242,103,223,148	0,0,0,0	167,244,188,203	1,0,0,0	78	39
232	133,90,50,86	0,0,0,2	92,127,89,69	0,0,0,0	78	39
233	33,8,17,0	0,2,0,0	8,13,17,25	0,0,0,2	78	39
234	23,7,10,0	0,2,0,0	7,13,11,20	0,0,0,2	78	39
235	72,95,79,53	0,0,0,0	74,97,41,80	0,1,0,0	78	39
237	0,0,1,0	13,3,0,3	0,0,0,0	4,5,2,0	78	39
238	68,32,52,23	0,2,0,0	29,42,36,26	0,0,0,0	78	39
239	115,54,61,41	0,0,0,0	95,117,73,71	4,0,0,0	78	39
240	105,63,84,67	0,0,0,0	93,92,77,73	2,0,0,0	78	39
241	2,2,0,6	5,0,0,0	0,0,0,0	0,0,5,0	78	39
254	6,0,0,0	1,0,0,0	0,0,4,0	1,0,0,0	78	39
255	165,55,155,97	0,0,1,0	94,87,38,62	0,0,1,5	74	39
256	117,80,56,86	0,3,0,0	43,111,45,50	0,0,1,0	78	39
257	0,2,0,0	0,0,0,0	1,0,0,0	1,0,0,0	78	39
260	153,110,116,108	0,0,0,0	106,91,131,92	1,0,0,0	60	39
261	1,0,0,0	59,62,64,49	0,0,0,2	45,60,38,49	78	39
266	85,35,32,38	53,21,37,34	30,11,30,25	37,60,21,26	78	39
268	82,67,68,67	2,0,0,0	55,85,50,72	0,0,2,0	78	39
269	178,137,152,111	2,0,0,0	119,155,86,153	0,0,2,0	78	39
270	249,148,104,105	0,0,0,0	143,150,139,121	2,0,0,0	78	39
273	2,5,0,8	2,0,0,0	8,0,0,10	0,0,0,2	78	39
274	32,21,5,22	3,4,0,0	23,44,19,21	0,0,0,2	78	39
276	166,116,181,141	1,0,0,3	127,88,97,93	0,0,0,5	78	39
277	84,85,101,76	1,0,0,3	73,50,62,57	0,0,0,5	78	39
278	120,114,178,100	0,0,0,0	108,94,75,88	0,0,2,0	78	39
279	146,75,160,97	5,0,0,0	116,103,89,106	0,0,2,0	77	39
280	412,194,382,219	5,0,0,0	233,211,197,243	0,0,2,0	78	39
283	82,36,31,23	0,9,0,0	39,39,39,55	0,0,0,2	78	39
284	156,134,162,132	2,0,0,0	95,154,84,132	1,0,0,1	78	39
287	41,24,32,21	0,0,0,0	34,42,38,58	0,0,4,0	78	39
289	37,35,24,8	5,0,0,0	11,34,16,33	0,0,0,0	78	39
292	6,2,3,8	80,77,45,40	3,10,1,2	44,83,37,43	78	39
293	150,123,126,76	1,0,3,3	118,158,93,110	1,0,6,0	69	39
294	68,46,83,41	1,0,3,3	72,75,60,64	1,0,6,0	65	39
295	162,101,100,101	4,0,0,0	79,128,87,89	0,0,0,0	78	39
296	314,178,262,192	1,0,0,0	153,259,175,181	0,0,0,0	78	39
297	0,3,7,0	5,0,0,0	9,0,8,2	0,0,0,3	78	39
308	221,155,257,174	0,0,0,0	272,258,165,169	0,0,0,3	78	39
310	159,113,278,161	4,3,0,4	158,181,170,229	0,0,1,0	78	39
314	31,12,14,22	3,0,0,0	23,27,16,14	0,0,0,0	78	39
315	0,1,0,0	28,3,10,17	0,0,0,0	17,15,2,9	78	39
319	17,3,7,3	0,3,4,0	11,7,3,0	2,0,0,0	78	39
326	2,9,2,8	0,0,0,0	6,31,17,25	0,0,1,0	78	39
331	14,9,25,2	10,14,14,6	18,18,9,8	22,21,6,10	78	39
332	26,11,16,18	0,0,0,0	7,23,5,7	0,0,3,0	78	39
333	17,11,27,15	0,6,0,0	2,3,8,19	0,0,0,0	78	39
334	35,17,38,22	0,6,0,0	8,13,12,23	0,0,0,0	78	39
338	163,166,155,90	2,0,0,0	58,63,60,141	0,0,0,0	78	39
340	37,33,31,28	0,0,0,0	18,63,29,31	1,0,0,4	78	39
341	34,56,59,65	21,16,13,16	49,73,37,55	15,17,6,14	78	39
342	131,55,89,77	2,0,0,0	60,71,59,89	0,0,0,0	78	39
343	155,66,149,108	8,0,0,0	128,143,117,105	0,0,0,2	78	39
344	60,41,69,29	2,0,0,0	44,57,51,71	0,0,0,0	78	39
345	86,82,105,59	2,0,0,0	72,86,72,89	0,0,0,0	78	39
347	29,47,45,48	0,3,2,2	38,42,35,34	5,11,4,10	78	39
357	50,20,36,18	1,0,0,0	26,11,14,35	0,0,2,0	78	39
358	30,25,21,14	0,0,0,0	28,30,9,19	0,5,0,0	78	39
359	21,10,7,3	0,1,0,0	14,36,15,5	0,0,0,0	78	39
361	818,569,815,445	1,0,0,0	455,502,460,538	0,0,1,0	78	39
362	5827,3760,5402,3677	0,1,0,0	3884,4403,3526,4296	1,0,0,0	78	39
363	0,1,7,2	61,39,63,48	13,17,4,8	270,271,209,236	56	39
364	0,1,11,2	1351,921,1432,1104	27,21,8,21	932,933,715,996	56	39
365	63,44,70,60	1351,921,1432,1104	305,297,233,272	932,933,715,996	58	39
366	2,5,7,12	4,0,4,0	35,31,24,39	14,7,4,13	58	39
370	0,0,5,0	0,0,0,0	0,0,0,0	0,0,1,0	78	39
377	65,5,12,5	0,0,2,0	10,26,13,18	0,0,0,0	78	39
378	1,0,2,0	26,2,8,1	1,0,1,6	3,13,7,8	78	39
380	0,4,0,0	4,0,2,0	0,0,0,0	2,15,1,6	78	39
386	0,0,0,0	15,12,36,32	1,0,0,0	16,6,16,22	78	39
387	4,0,4,5	0,1,4,0	0,6,13,2	0,0,0,1	78	39
388	81,39,55,32	2,8,7,5	32,31,31,34	0,4,0,0	78	39
389	45,43,50,12	0,5,3,0	25,31,21,43	1,2,0,0	78	39
390	19,34,45,12	0,0,0,0	14,28,12,36	4,0,6,0	78	39
391	0,5,7,0	0,0,0,0	1,4,0,0	4,0,6,0	78	39
392	27,9,9,0	1,0,0,0	12,10,9,9	1,5,0,2	78	39
393	29,19,28,6	0,0,0,0	13,23,7,24	4,0,6,0	78	39
394	56,23,30,6	1,0,0,0	24,29,16,33	1,5,0,2	78	39
395	1115,738,1068,639	0,0,0,0	789,817,593,909	0,4,0,0	78	39
396	647,456,568,391	0,0,0,0	425,481,319,534	0,4,0,0	78	39
397	5,6,10,15	0,0,0,0	14,0,8,3	3,0,0,0	78	39
398	274,147,188,174	0,0,0,0	160,149,120,172	0,1,0,0	78	39
400	0,1,0,0	0,1,0,0	2,0,0,0	0,1,3,4	78	39
402	1,0,0,2	271,160,235,111	0,1,0,0	177,236,181,194	78	39
404	43,32,47,26	0,0,0,3	26,22,18,19	0,0,0,0	78	39
405	4,5,6,11	0,0,0,3	9,18,12,4	0,0,0,0	78	39
406	48,23,19,23	8,14,12,7	10,29,21,24	7,3,3,28	78	39
407	95,68,87,84	0,7,0,0	82,96,68,85	0,0,0,1	78	39
408	98,69,72,44	2,2,0,2	67,53,54,47	3,4,0,5	78	39
409	106,71,90,58	2,2,0,2	68,65,65,51	3,4,0,5	78	39
410	88,45,35,59	2,2,0,2	50,43,28,28	3,4,0,5	78	39
411	137,91,135,79	59,43,30,33	105,118,86,86	33,24,20,14	78	39
412	235,121,194,95	1,3,1,4	126,135,115,103	12,0,0,1	53	39
413	85,48,84,44	0,1,0,7	48,72,38,57	0,0,2,0	78	39
414	161,122,188,88	0,1,0,7	107,163,104,125	0,0,2,0	78	39
415	0,1,0,0	1,0,0,0	2,6,2,7	1,0,0,5	78	39
416	1,1,0,1	5,3,0,1	1,6,2,9	0,12,0,3	78	39
417	2,1,13,0	1,0,0,0	3,6,4,7	1,0,0,5	78	39
418	0,1,0,0	5,3,0,1	3,9,2,7	0,12,0,3	78	39
419	23,16,19,12	1,8,6,10	15,47,19,8	2,5,0,2	78	39
420	32,23,38,14	0,2,0,0	28,20,10,44	0,0,0,0	78	39
421	20,7,10,14	13,12,13,3	7,15,6,5	9,17,5,21	78	39
422	0,0,0,0	13,12,13,3	0,0,0,1	9,17,5,21	78	39
424	15,21,37,24	2,0,0,0	28,27,17,22	0,0,0,0	78	39
429	13,12,21,6	0,0,1,0	9,2,5,10	0,0,0,0	78	39
430	9,4,12,7	0,0,0,0	8,0,8,6	1,0,0,0	78	39
435	105,66,73,47	0,0,0,0	66,87,103,70	0,0,2,0	78	39
438	29,23,35,28	12,10,9,5	40,20,31,28	1,2,7,17	78	39
440	28,20,28,26	3,0,3,0	32,20,29,26	0,0,0,0	78	39
442	73,65,61,58	3,0,0,0	47,85,28,65	3,0,4,0	78	39
444	52,19,84,38	0,0,0,3	25,28,27,39	0,10,0,0	78	39
445	71,41,123,97	0,0,0,0	74,114,44,94	0,0,1,0	78	39
453	13,20,20,23	0,0,1,0	18,13,2,31	0,0,0,0	78	39
454	5,2,8,6	0,0,4,0	1,4,0,9	0,0,0,0	78	39
455	0,0,0,0	0,2,3,9	0,0,2,0	0,2,2,3	78	39
459	39,19,38,12	3,0,0,0	28,16,29,20	0,0,0,0	78	39
460	20,13,13,23	5,2,7,0	18,9,5,20	5,1,8,2	78	39
462	13,11,16,13	0,0,0,0	8,18,9,10	1,0,0,0	78	39
463	182,93,131,98	0,0,0,0	79,79,73,90	0,5,0,0	78	39
464	72,74,105,20	0,4,0,0	61,72,69,50	0,0,0,0	78	39
466	65,45,50,22	1,8,4,3	31,27,10,27	1,0,8,1	78	39
467	21,12,0,10	13,2,1,5	14,10,22,7	2,0,5,2	78	39
468	11,25,14,15	0,0,2,0	14,4,14,19	0,0,0,0	78	39
476	89,61,74,38	0,0,0,0	44,55,64,104	0,0,2,0	78	39
480	37,21,3,14	0,0,0,0	14,23,12,7	0,0,0,3	78	39
481	2,4,1,0	0,0,0,3	0,0,1,1	0,4,0,0	78	39
482	21,13,1,14	12,3,0,0	9,7,13,3	7,2,11,5	78	39
483	21,13,1,11	12,3,0,0	9,3,13,3	7,2,11,5	78	39
484	9,15,10,2	7,4,4,6	5,13,0,7	12,1,14,8	78	39
487	27,3,33,16	1,0,0,0	20,15,9,9	2,0,0,0	78	39
488	1,10,7,0	5,1,0,4	3,2,4,7	7,5,0,0	78	39
490	772,523,649,465	0,0,0,4	374,554,472,468	0,0,0,0	78	39
491	157,122,127,65	389,271,239,192	137,106,85,107	214,222,178,181	78	39
492	668,376,435,358	0,0,0,3	351,399,291,370	0,0,0,0	78	39
493	43,51,17,22	0,3,0,0	13,13,24,25	0,0,0,0	78	39
494	10,12,3,7	0,0,0,0	0,10,6,5	0,0,3,0	78	39
497	33,4,32,32	0,0,0,0	19,14,20,14	0,0,0,2	74	39
500	142,81,74,50	0,0,0,0	104,105,69,101	0,0,1,0	78	39
501	150,128,151,95	0,0,0,0	166,175,124,177	2,0,4,0	78	39
504	1895,1199,2026,1241	0,0,0,5	1546,1888,1387,1604	3,0,0,2	78	39
516	265,172,220,191	11,5,0,0	166,233,152,198	1,0,1,11	78	39
517	187,107,145,125	11,5,0,0	109,162,121,145	1,0,1,11	78	39
518	184,127,184,108	0,0,0,0	125,121,79,159	0,0,0,1	78	39
519	0,1,0,0	81,60,41,47	0,0,0,0	51,75,52,63	78	39
521	0,0,1,0	0,0,0,0	0,0,0,0	0,0,0,1	78	39
522	127,86,109,109	5,7,0,5	86,79,65,57	3,0,0,3	78	39
523	61,17,38,8	0,0,0,0	57,63,44,69	2,0,0,0	78	39
524	16,14,4,15	4,2,3,1	17,23,27,17	0,0,2,0	78	39
527	29,17,10,15	1,8,2,0	6,5,2,8	6,5,1,6	78	39
540	6,0,0,3	1,3,1,0	3,0,0,1	2,5,5,2	78	39
541	4816,2928,4757,3093	2,8,1,0	3490,4647,3064,3901	4,0,2,4	78	39
542	1668,1071,1545,988	2,8,1,0	1349,1527,986,1346	4,0,2,4	78	39
544	138,106,183,102	0,0,0,0	89,87,88,106	2,0,0,0	78	39
545	174,119,155,98	0,0,5,0	113,93,102,99	0,0,3,0	78	39
546	14,19,18,0	9,0,0,11	8,13,11,15	2,2,0,5	78	39
547	11,2,5,10	1,0,0,0	15,2,4,7	0,0,0,0	78	39
548	1,3,17,1	0,0,0,0	2,0,4,7	0,0,1,0	78	39
550	51,31,67,48	0,0,0,0	35,19,38,49	0,0,0,1	78	39
551	14,9,34,16	0,0,0,0	19,6,26,21	0,0,0,1	78	39
552	31,11,48,33	0,0,0,0	29,23,36,33	1,0,0,0	78	39
553	21,7,15,13	0,0,2,0	10,8,4,6	0,0,0,0	78	39
554	12,9,11,5	4,4,0,9	13,15,18,13	4,0,4,0	78	39
555	594,419,562,458	0,0,0,0	391,497,440,481	1,1,0,0	78	39
556	0,0,3,0	0,0,0,0	0,5,0,0	0,0,0,1	78	39
557	4,0,0,0	0,0,3,0	0,1,0,0	0,0,0,0	78	39
560	51,30,28,11	0,4,0,3	9,27,15,35	2,0,3,4	78	39
561	403,337,397,201	11,8,0,0	194,370,225,240	5,0,2,2	78	39
565	2,2,1,5	1,0,0,0	12,0,5,10	0,0,0,0	78	39
566	0,3,0,3	0,0,1,5	4,0,3,10	2,0,0,3	78	39
567	2,5,0,0	4,2,5,3	0,0,6,17	1,4,5,0	78	39
568	0,3,15,5	4,2,5,3	3,0,3,3	1,4,5,0	78	39
569	0,3,14,3	2,2,0,0	5,0,3,0	0,0,3,7	78	39
573	64,15,11,35	0,0,0,0	24,11,25,33	1,0,0,0	78	39
574	43,16,11,28	0,0,0,0	17,9,25,17	1,0,0,0	78	39
576	16,14,25,25	3,0,0,0	12,22,9,27	5,4,0,3	78	39
582	26,13,29,12	0,1,0,0	15,24,13,12	0,0,0,0	78	39
584	53,45,45,52	3,0,0,0	48,88,31,23	1,0,0,0	78	39
585	32,9,17,14	0,0,0,0	2,4,2,9	0,0,0,1	78	39
589	5,0,0,0	13,0,0,3	1,1,0,0	2,4,2,16	78	39
591	45,19,43,11	0,2,0,0	10,24,27,41	2,0,0,0	78	39
594	7,4,6,0	0,2,0,0	1,0,7,18	1,0,0,0	78	39
597	30,3,29,12	0,0,8,0	5,6,28,9	0,0,0,0	78	39
598	29,8,35,20	0,0,8,0	3,12,32,4	0,0,0,0	78	39
599	26,2,27,12	0,0,0,0	1,6,25,0	3,0,0,0	78	39
602	46,60,68,48	2,0,0,3	36,40,17,52	0,2,0,0	78	39
604	0,0,0,0	1,0,0,0	0,0,1,0	0,0,0,9	78	39
606	83,62,46,33	5,0,0,0	37,94,41,61	0,0,0,0	78	39
607	96,85,115,69	4,0,0,0	84,135,67,99	0,0,0,0	63	39
608	125,108,103,45	0,1,2,0	95,78,65,64	0,6,0,0	78	39
609	47,28,20,16	12,10,15,13	21,9,16,16	8,10,10,25	78	39
610	22,17,10,15	12,10,15,13	16,9,13,9	8,10,10,25	78	39
611	22,18,10,15	12,10,15,13	13,13,13,10	8,10,10,25	78	39
612	88,70,138,57	17,29,34,10	68,67,83,44	30,26,19,12	78	39
613	214,133,235,114	0,6,0,0	90,159,111,129	0,0,0,0	78	39
615	33,15,36,5	0,0,5,0	20,8,7,13	0,0,0,0	78	39
616	32,37,63,23	4,0,0,1	36,48,38,28	0,0,0,5	78	39
617	20,16,9,0	1,0,0,0	2,9,11,15	0,0,0,0	78	39
618	56,53,42,15	0,4,0,0	35,36,25,35	0,0,0,0	78	39
620	4,0,0,0	9,2,8,0	0,0,0,0	3,8,1,0	78	39
621	90,71,93,81	0,0,0,0	77,78,68,80	0,0,3,0	78	39
622	96,33,84,40	0,2,0,0	65,43,34,62	0,0,1,0	78	39
624	2,6,0,2	18,18,18,30	0,0,0,0	14,18,13,12	78	39
626	31,53,43,20	0,0,0,2	57,21,42,23	0,0,0,0	78	39
628	69,36,77,32	0,0,0,0	66,66,34,59	0,0,0,2	78	39
629	35,15,46,17	0,0,0,0	27,24,19,37	0,0,0,2	78	39
634	5,13,2,7	3,0,0,0	9,9,6,13	0,0,0,3	78	39
635	9,10,6,11	0,2,4,0	6,0,1,8	0,0,0,0	78	39
636	12,21,7,14	0,2,4,0	9,5,1,11	0,0,0,0	78	39
639	0,0,0,0	6,10,7,4	4,0,0,0	1,7,4,4	78	39
642	2,7,4,1	0,0,0,0	11,7,4,4	0,0,0,1	78	39
651	5,7,0,1	6,6,8,0	5,0,0,3	2,11,2,12	78	39
656	121,84,60,57	0,3,0,0	71,117,50,123	0,0,0,0	78	39
657	0,0,7,0	16,8,14,5	0,0,0,0	23,14,20,6	62	39
658	22,15,11,6	0,0,0,0	19,23,5,17	2,0,2,0	78	39
659	21,20,20,28	1,0,0,0	37,24,29,22	0,0,0,0	78	39
660	22,18,16,26	4,0,0,0	30,40,30,19	0,0,0,0	78	39
665	11,20,46,6	0,0,0,1	13,10,8,11	0,0,0,0	78	39
668	0,2,8,0	3,0,0,1	4,12,3,0	0,0,0,0	78	39
672	24,8,10,21	0,0,0,0	10,14,16,2	0,0,0,1	78	39
674	39,28,38,52	3,5,4,2	41,25,28,39	0,0,0,1	78	39
677	1,0,0,2	31,14,33,7	1,2,0,0	24,17,16,20	78	39
679	28,15,13,12	0,1,0,1	20,25,22,7	1,0,0,0	78	39
680	22,18,18,13	3,4,2,0	21,21,16,26	6,2,0,5	78	39
681	36,29,11,9	11,16,0,0	30,22,20,10	7,15,8,6	78	39
682	37,42,15,6	1,1,0,1	43,32,26,18	0,0,0,0	78	39
683	73,96,21,35	1,0,0,0	48,48,29,52	0,0,0,0	78	39
684	6,1,1,6	0,2,2,0	7,0,1,3	1,0,0,0	78	39
685	8,3,8,8	2,4,1,2	7,8,7,1	1,0,9,7	78	39
686	14,2,7,14	21,16,12,21	13,8,8,4	20,15,9,8	78	39
688	61,16,53,26	1,0,0,0	47,45,20,23	0,0,0,0	78	39
689	30,19,26,31	0,5,0,0	62,38,34,28	0,0,0,0	78	39
693	0,0,0,0	14,1,9,14	2,0,0,3	1,0,6,4	74	39
695	10,2,0,3	213,101,215,168	11,9,0,0	116,208,140,206	78	39
696	3,0,6,0	112,77,125,76	0,0,0,0	96,86,91,86	78	39
700	2,0,3,0	0,0,0,0	5,15,7,0	0,2,0,0	78	39
701	8,1,6,0	10,1,2,7	2,4,10,3	3,1,10,0	78	39
702	1,8,0,12	3,14,1,2	3,6,0,0	1,13,3,3	78	39
703	16,2,14,0	0,0,4,0	4,3,9,2	4,4,1,0	78	39
714	2,2,11,12	98,78,84,65	4,3,0,4	41,84,37,55	78	39
717	77,58,128,69	0,2,0,0	45,95,32,77	0,0,0,0	78	39
718	12,15,25,11	0,3,0,0	19,11,11,5	0,0,0,0	78	39
719	69,18,37,83	0,0,0,0	23,24,20,28	0,0,0,4	78	39
720	8,9,2,1	0,0,1,0	9,13,1,4	1,0,0,0	78	39
721	31,15,9,10	1,0,0,0	1,1,6,12	0,0,0,0	78	39
723	4,2,0,0	15,10,9,5	0,0,0,0	0,0,5,8	78	39
724	3,2,0,0	15,10,9,5	0,0,0,0	0,0,5,8	78	39
725	518,314,491,241	0,0,0,0	228,292,251,284	2,0,0,0	78	39
727	6,3,0,1	7,0,4,10	0,0,0,0	5,0,1,8	78	39
729	521,257,398,318	0,0,0,4	331,416,310,336	0,0,0,0	78	39
732	27,11,16,17	2,0,0,0	12,8,37,5	0,0,0,0	78	39
737	21,12,35,17	0,0,0,1	31,14,11,22	0,0,0,0	78	39
738	79,44,145,62	5,2,7,8	37,78,48,76	4,3,4,3	78	39
739	52,51,64,33	0,0,0,0	37,48,17,39	0,0,2,0	78	39
740	100,62,96,50	0,0,0,0	68,55,58,65	2,0,0,0	78	39
741	73,38,88,54	3,0,0,0	66,53,46,49	0,7,0,0	78	39
742	30,24,20,17	0,0,3,0	15,1,7,4	0,0,0,0	78	39
743	50,63,69,30	9,1,4,0	91,63,58,80	0,0,0,0	78	39
744	100,93,108,54	6,21,29,4	143,96,84,126	6,2,7,1	78	39
745	45,58,59,30	1,3,0,11	87,54,44,80	0,3,0,8	78	39
746	42,55,61,30	3,0,0,0	87,46,44,75	0,0,0,0	78	39
747	12,7,17,8	6,21,29,4	4,7,7,11	6,2,7,1	78	39
748	11,14,24,8	58,38,50,24	11,24,21,16	59,50,40,51	78	39
